,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
log_lik[56],-6.24832,0.002824,0.180839,0.171478,-6.59855,-6.2173,-6.00543,4121.27,3481.62,1.00051
log_lik[57],-1.89572,0.00162516,0.104899,0.100543,-2.09107,-1.87899,-1.75989,4339.47,3513.24,1.00067
log_lik[58],-3.59109,0.00122271,0.0658092,0.0468427,-3.71061,-3.57878,-3.51572,3259.86,3303.11,1.00064
log_lik[59],-5.63877,0.00802291,0.535992,0.530274,-6.60874,-5.59202,-4.84019,4513.9,3868.36,1.0008
log_lik[60],-3.67869,0.000883556,0.0538781,0.0438627,-3.78315,-3.6703,-3.60859,3931.33,3389.49,1.00021
log_lik[61],-4.98628,0.00306007,0.18521,0.175859,-5.32918,-4.96277,-4.73976,3978.5,3138.34,1.0
log_lik[62],-2.83725,0.00261914,0.177834,0.165881,-3.17059,-2.8055,-2.60466,4761.54,3584.11,0.999491
log_lik[63],-2.16001,0.0024643,0.16281,0.16061,-2.45337,-2.14724,-1.91203,4355.11,3387.75,0.999647
log_lik[64],-2.56037,0.00263393,0.136887,0.07221,-2.83436,-2.51162,-2.44188,3468.29,2819.39,1.00135
log_lik[65],-5.10924,0.00947958,0.624386,0.430243,-6.42579,-4.91761,-4.54921,5390.34,3221.32,1.00065
log_lik[66],-5.34111,0.00454836,0.27899,0.20666,-5.86473,-5.26344,-5.06965,4026.4,3166.51,0.999975
log_lik[67],-4.7818,0.00586992,0.320304,0.185088,-5.43988,-4.66666,-4.50678,4345.02,3098.63,1.00036
log_lik[68],-2.05982,0.00430953,0.269319,0.262213,-2.5421,-2.03168,-1.67213,4015.15,3076.73,1.00038
log_lik[69],-3.28272,0.00226875,0.121469,0.067273,-3.52927,-3.24487,-3.17213,3393.77,3300.36,1.00049
log_lik[70],-1.6751,0.00377664,0.267958,0.248995,-2.16855,-1.63606,-1.30522,5409.0,3381.51,1.00076
log_lik[71],-1.99818,0.00377392,0.25341,0.203546,-2.49134,-1.925,-1.74137,5709.72,3388.14,1.00058
log_lik[72],-3.96194,0.00856743,0.544538,0.477071,-5.00349,-3.833,-3.34887,4471.38,3285.93,0.99958
log_lik[73],-2.78455,0.00383089,0.197252,0.0976589,-3.18362,-2.71283,-2.62549,3610.12,3136.97,1.00018
log_lik[74],-6.6311,0.005843,0.407394,0.397248,-7.35806,-6.58876,-6.04893,4832.45,3553.03,1.00072
log_lik[75],-2.98177,0.000850358,0.0557275,0.0494818,-3.08752,-2.97237,-2.90847,4494.57,3519.15,1.00012
log_lik[76],-3.06083,0.000554593,0.0351094,0.0327803,-3.11976,-3.05794,-3.00972,4309.99,3388.47,1.0021
log_lik[77],-4.17572,0.00224256,0.141272,0.1329,-4.43538,-4.15388,-3.98541,4035.41,3993.04,1.00138
log_lik[78],-4.99831,0.00222632,0.15423,0.14422,-5.27798,-4.97456,-4.79121,5033.29,3956.77,0.999739
log_lik[79],-4.8184,0.00349649,0.261493,0.248632,-5.30743,-4.77589,-4.47143,5761.82,3873.4,1.00052
log_lik[80],-3.12823,0.000854264,0.0506661,0.0388589,-3.2226,-3.11941,-3.06512,4070.11,3273.01,1.00151
log_lik[81],-3.60083,0.00115738,0.0760131,0.0670654,-3.74547,-3.58724,-3.50219,4521.13,3597.33,0.999872
log_lik[82],-3.00459,0.00058293,0.0356018,0.0322836,-3.06492,-3.00107,-2.95326,4228.22,2960.66,1.00196
log_lik[83],-3.06987,0.000726551,0.0451914,0.0361903,-3.15057,-3.06257,-3.01231,4288.57,3086.76,1.00094
log_lik[84],-1.88615,0.00128275,0.0880393,0.0825363,-2.0542,-1.87196,-1.7679,4895.58,3517.05,0.999911
log_lik[85],-3.28789,0.00125952,0.083806,0.0737371,-3.45033,-3.27118,-3.18336,4482.37,3862.23,0.999939
log_lik[86],-4.06962,0.000830423,0.0540192,0.0445521,-4.16742,-4.06198,-3.99987,4382.33,3096.06,1.00005
log_lik[87],-1.88736,0.00272089,0.209876,0.196571,-2.27643,-1.8605,-1.60466,6130.66,3478.83,1.00073
log_lik[88],-3.06242,0.00107943,0.0683525,0.0608237,-3.191,-3.05015,-2.97463,4291.78,3849.25,1.0005
log_lik[89],-2.27666,0.00129087,0.0625989,0.0381399,-2.4051,-2.25944,-2.21545,2950.55,2929.78,1.00186
log_lik[90],-4.44501,0.00256764,0.165795,0.163775,-4.74476,-4.42805,-4.20753,4202.98,3993.44,0.999934
log_lik[91],-3.24102,0.000815955,0.0532182,0.0468576,-3.34192,-3.2328,-3.17005,4411.37,3437.38,1.00044
log_lik[92],-3.7822,0.00340685,0.227989,0.223028,-4.17545,-3.77247,-3.42902,4554.79,3679.21,0.999877
log_lik[93],-2.37527,0.00222189,0.14331,0.140298,-2.62441,-2.3663,-2.15503,4184.36,3792.96,1.00043
log_lik[94],-3.99454,0.00103511,0.0640611,0.0483179,-4.11333,-3.98283,-3.91731,4138.18,3229.53,1.0008
log_lik[95],-2.7513,0.00176449,0.120366,0.0867321,-2.99143,-2.71498,-2.62896,5188.83,3701.85,0.999713
log_lik[96],-4.21689,0.00463201,0.335514,0.298996,-4.8794,-4.13553,-3.84366,5941.85,3336.5,1.00009
log_lik[97],-3.82858,0.00346263,0.226078,0.2215,-4.22656,-3.80283,-3.49974,4376.94,3821.69,0.999793
log_lik[98],-5.03983,0.00592974,0.408908,0.40902,-5.73202,-5.03285,-4.38539,4829.14,3731.8,1.00241
log_lik[99],-4.29756,0.00246819,0.160049,0.154087,-4.59496,-4.27841,-4.07355,4312.87,3791.37,0.99971
log_lik[100],-3.07677,0.000843103,0.0516122,0.0400524,-3.17073,-3.06711,-3.01307,4059.63,3664.64,1.00155
log_lik[101],-3.6521,0.00173769,0.115658,0.103901,-3.87541,-3.62873,-3.51094,4632.83,3581.12,1.00018
log_lik[102],-2.01961,0.00179553,0.13068,0.125561,-2.25382,-2.00443,-1.83781,5492.95,3851.7,1.00044
log_lik[103],-3.53425,0.00100001,0.0660802,0.0522542,-3.65878,-3.52153,-3.45206,4907.72,3458.95,1.00128
log_lik[104],-2.87921,0.00105065,0.0708211,0.0632181,-3.01759,-2.86647,-2.78811,4621.1,3315.83,1.00019
log_lik[105],-3.44671,0.0025509,0.186537,0.169617,-3.80582,-3.41077,-3.21608,5525.63,4005.93,1.00005
log_lik[106],-3.40786,0.000909376,0.057914,0.0447449,-3.51338,-3.39722,-3.33629,4458.0,3190.58,1.00109
log_lik[107],-2.7535,0.000763051,0.0486504,0.0366425,-2.84468,-2.74482,-2.6946,4554.82,3428.53,1.00112
log_lik[108],-4.06718,0.00115257,0.0724909,0.0544781,-4.20709,-4.05215,-3.98211,4345.62,3229.35,1.00176
log_lik[109],-1.85514,0.000908209,0.05735,0.0547302,-1.95943,-1.84767,-1.77587,4244.85,3906.34,1.00093
log_lik[110],-3.26949,0.00069159,0.0444567,0.0381399,-3.35277,-3.26355,-3.20952,4425.78,3271.9,1.00068
log_lik[111],-2.7483,0.0007372,0.0439909,0.0342851,-2.83027,-2.74048,-2.69342,3948.66,3377.69,1.00203
log_lik[112],-3.27867,0.00174572,0.12171,0.100454,-3.51855,-3.24918,-3.14094,5055.1,3652.8,0.999759
log_lik[113],-5.04952,0.0012688,0.0822835,0.0723212,-5.2032,-5.03686,-4.94192,4343.3,3370.83,1.00056
log_lik[114],-3.55204,0.000786967,0.051556,0.0434328,-3.64816,-3.54466,-3.48317,4457.2,3477.64,1.00067
log_lik[115],-3.26578,0.000725786,0.0427679,0.0353155,-3.34496,-3.26014,-3.2079,3961.67,2856.99,1.00117
log_lik[116],-2.05668,0.00209152,0.153162,0.145443,-2.33702,-2.03574,-1.84314,5537.78,4058.94,1.00016
log_lik[117],-2.92943,0.00248655,0.153484,0.150491,-3.20415,-2.91386,-2.7059,3843.13,3913.24,1.00076
log_lik[118],-3.19522,0.00114849,0.0682465,0.0482067,-3.32546,-3.1799,-3.11849,4002.91,3113.87,1.00082
log_lik[119],-3.4339,0.00157623,0.0994245,0.0945602,-3.62171,-3.41926,-3.29962,4127.28,3480.78,0.999893
log_lik[120],-5.20765,0.00168415,0.108315,0.104516,-5.40823,-5.19228,-5.061,4418.49,3241.22,1.00084
log_lik[121],-6.25794,0.00204498,0.12398,0.121781,-6.47906,-6.24648,-6.0781,3851.56,3308.95,1.00062
log_lik[122],-7.00039,0.00412988,0.253155,0.24431,-7.45194,-6.97641,-6.62795,3628.3,3005.46,1.00036
log_lik[123],-5.56424,0.00127178,0.0831388,0.0812391,-5.71375,-5.55583,-5.44481,4549.17,3159.27,1.001
log_lik[124],-5.11871,0.00268507,0.154413,0.125317,-5.42471,-5.07693,-4.94526,3306.32,3277.52,0.999378
log_lik[125],-6.3562,0.00379923,0.241766,0.235444,-6.78174,-6.34082,-5.98592,3987.22,3698.39,1.0011
